OrderDate,Year,YearMonth,Category,Seller,ProductID,Orders,Units Sold,GMV,Marketplace Revenue,Take Rate %,AOV
2025-09-18,2025,2025-09,Kitchen,Apex Prime,Product-079,1,1,10.19,1.79,0.1753,10.19
2025-12-09,2025,2025-12,Fitness,Apex Prime,Product-025,1,1,50.26,8.57,0.1706,50.26
2025-09-16,2025,2025-09,Home,Apex Outdoor,Product-067,1,2,84.92,11.6,0.1366,84.92
2025-07-27,2025,2025-07,Kids,Apex Value,Product-030,1,1,22.11,3.65,0.1652,22.11
2025-08-03,2025,2025-08,Beauty,Apex Outdoor,Product-040,1,1,29.59,4.31,0.1458,29.59
2025-11-16,2025,2025-11,Home,Apex Value,Product-047,1,1,36.44,5.82,0.1597,36.44
2025-07-21,2025,2025-07,Kids,Apex Value,Product-054,1,1,14.98,2.22,0.1479,14.98
2025-08-08,2025,2025-08,Home,Apex Outdoor,Product-031,1,2,76.85,9.59,0.1248,76.85
2025-07-25,2025,2025-07,Kitchen,Apex Essentials,Product-033,1,1,15.87,2.75,0.1734,15.87
2025-12-25,2025,2025-12,Fitness,Apex Value,Product-044,1,1,55.16,8.45,0.1532,55.16
2025-07-20,2025,2025-07,Kitchen,Apex Essentials,Product-053,1,1,21.86,2.6,0.1188,21.86
2025-12-21,2025,2025-12,Kitchen,Apex Value,Product-015,1,2,61.26,9.65,0.1576,61.26
2025-11-07,2025,2025-11,Home,Apex Outdoor,Product-049,1,1,23.44,2.53,0.108,23.44
2025-10-11,2025,2025-10,Fitness,Apex Value,Product-031,1,1,57.52,8.31,0.1445,57.52
2025-09-27,2025,2025-09,Kids,Apex Prime,Product-077,1,1,33.88,6.1,0.18,33.88
2025-07-17,2025,2025-07,Kids,Apex Essentials,Product-013,1,2,29.54,4.48,0.1517,29.54
2025-09-17,2025,2025-09,Beauty,Apex Essentials,Product-020,1,1,43.39,5.0,0.1153,43.39
2025-09-02,2025,2025-09,Beauty,Apex Prime,Product-038,1,2,33.17,4.95,0.1493,33.17
2025-08-20,2025,2025-08,Kitchen,Apex Prime,Product-073,1,1,34.43,5.94,0.1726,34.43
2025-12-22,2025,2025-12,Fitness,Apex Outdoor,Product-014,1,1,41.33,4.31,0.1042,41.33
2025-08-22,2025,2025-08,Kids,Apex Essentials,Product-020,1,1,11.36,1.16,0.1017,11.36
2025-09-21,2025,2025-09,Kitchen,Apex Essentials,Product-055,1,1,24.65,3.89,0.1577,24.65
2025-07-19,2025,2025-07,Kids,Apex Value,Product-077,1,2,65.14,7.54,0.1157,65.14
2025-10-23,2025,2025-10,Kitchen,Apex Outdoor,Product-017,1,1,46.56,5.51,0.1183,46.56
2025-07-25,2025,2025-07,Beauty,Apex Outdoor,Product-029,1,1,11.56,1.37,0.1185,11.56
2025-09-27,2025,2025-09,Fitness,Apex Value,Product-045,1,2,54.67,6.99,0.1278,54.67
2025-11-13,2025,2025-11,Electronics,Apex Value,Product-031,1,1,39.51,5.11,0.1294,39.51
2025-07-23,2025,2025-07,Kids,Apex Outdoor,Product-075,1,1,20.62,3.38,0.164,20.62
2025-11-27,2025,2025-11,Electronics,Apex Outdoor,Product-078,1,1,63.96,7.13,0.1114,63.96
2025-08-10,2025,2025-08,Electronics,Apex Value,Product-020,1,2,145.94,18.8,0.1288,145.94
2025-09-10,2025,2025-09,Beauty,Apex Essentials,Product-071,1,1,29.88,5.29,0.1772,29.88
2025-10-02,2025,2025-10,Kitchen,Apex Outdoor,Product-054,1,2,49.19,7.41,0.1506,49.19
2025-08-28,2025,2025-08,Electronics,Apex Outdoor,Product-001,1,2,106.82,18.47,0.1729,106.82
2025-11-01,2025,2025-11,Electronics,Apex Essentials,Product-015,1,2,119.28,20.56,0.1724,119.28
2025-07-08,2025,2025-07,Kids,Apex Essentials,Product-022,1,1,11.22,1.44,0.1287,11.22
2025-10-29,2025,2025-10,Fitness,Apex Prime,Product-001,1,1,48.46,6.85,0.1413,48.46
2025-08-04,2025,2025-08,Beauty,Apex Essentials,Product-005,1,1,40.67,4.79,0.1177,40.67
2025-10-07,2025,2025-10,Fitness,Apex Outdoor,Product-017,1,1,35.41,4.37,0.1233,35.41
2025-07-26,2025,2025-07,Electronics,Apex Value,Product-020,1,1,84.98,11.14,0.1311,84.98
2025-11-14,2025,2025-11,Beauty,Apex Outdoor,Product-023,1,1,29.11,4.24,0.1456,29.11
2025-09-28,2025,2025-09,Fitness,Apex Essentials,Product-023,1,1,59.17,6.2,0.1047,59.17
2025-11-02,2025,2025-11,Beauty,Apex Essentials,Product-009,1,1,19.83,2.18,0.1097,19.83
2025-10-21,2025,2025-10,Kitchen,Apex Outdoor,Product-006,1,1,42.21,4.3,0.1018,42.21
2025-11-02,2025,2025-11,Beauty,Apex Value,Product-008,1,1,41.77,5.28,0.1265,41.77
2025-10-12,2025,2025-10,Beauty,Apex Prime,Product-047,1,1,36.77,5.01,0.1362,36.77
2025-10-24,2025,2025-10,Electronics,Apex Prime,Product-048,1,1,83.91,8.67,0.1033,83.91
2025-12-12,2025,2025-12,Fitness,Apex Prime,Product-002,1,1,47.83,8.36,0.1747,47.83
2025-07-23,2025,2025-07,Kitchen,Apex Essentials,Product-016,1,1,8.0,0.89,0.1117,8.0
2025-12-14,2025,2025-12,Fitness,Apex Value,Product-024,1,2,79.05,10.37,0.1312,79.05
2025-08-14,2025,2025-08,Electronics,Apex Prime,Product-059,1,1,78.47,12.96,0.1651,78.47
2025-07-14,2025,2025-07,Fitness,Apex Essentials,Product-030,1,1,31.58,5.07,0.1605,31.58
2025-10-29,2025,2025-10,Fitness,Apex Essentials,Product-022,1,1,52.1,6.52,0.1251,52.1
2025-07-23,2025,2025-07,Home,Apex Prime,Product-055,1,1,24.04,2.45,0.1021,24.04
2025-08-02,2025,2025-08,Kitchen,Apex Outdoor,Product-068,1,1,45.93,5.02,0.1092,45.93
2025-11-28,2025,2025-11,Beauty,Apex Value,Product-058,1,1,22.51,2.8,0.1242,22.51
2025-11-14,2025,2025-11,Kids,Apex Value,Product-076,1,2,39.53,5.66,0.1433,39.53
2025-09-30,2025,2025-09,Kids,Apex Value,Product-010,1,1,26.34,2.94,0.1118,26.34
2025-11-25,2025,2025-11,Home,Apex Value,Product-036,1,1,43.9,5.85,0.1333,43.9
2025-08-11,2025,2025-08,Fitness,Apex Prime,Product-032,1,1,52.87,7.62,0.1441,52.87
2025-07-12,2025,2025-07,Fitness,Apex Value,Product-079,1,1,45.84,7.24,0.158,45.84
2025-12-25,2025,2025-12,Beauty,Apex Essentials,Product-046,1,1,22.15,3.03,0.1366,22.15
2025-11-29,2025,2025-11,Kids,Apex Value,Product-010,1,1,32.27,3.59,0.1114,32.27
2025-10-21,2025,2025-10,Home,Apex Outdoor,Product-019,1,3,69.68,7.85,0.1126,69.68
2025-10-20,2025,2025-10,Home,Apex Outdoor,Product-067,1,2,81.24,8.21,0.1011,81.24
2025-11-07,2025,2025-11,Fitness,Apex Essentials,Product-006,1,1,50.82,5.27,0.1037,50.82
2025-10-06,2025,2025-10,Electronics,Apex Essentials,Product-067,1,1,61.98,9.77,0.1576,61.98
2025-11-24,2025,2025-11,Electronics,Apex Outdoor,Product-068,1,1,59.17,9.2,0.1554,59.17
2025-12-05,2025,2025-12,Fitness,Apex Value,Product-015,1,1,43.29,6.15,0.142,43.29
2025-10-09,2025,2025-10,Fitness,Apex Value,Product-034,1,2,98.22,12.39,0.1261,98.22
2025-10-07,2025,2025-10,Kids,Apex Essentials,Product-014,1,1,15.42,2.08,0.1352,15.42
2025-08-29,2025,2025-08,Electronics,Apex Prime,Product-004,1,1,68.93,11.92,0.173,68.93
2025-12-02,2025,2025-12,Home,Apex Essentials,Product-043,1,1,41.26,4.64,0.1125,41.26
2025-10-29,2025,2025-10,Home,Apex Value,Product-008,1,1,32.91,4.9,0.1488,32.91
2025-11-26,2025,2025-11,Home,Apex Essentials,Product-017,1,2,66.07,10.73,0.1624,66.07
2025-07-23,2025,2025-07,Home,Apex Essentials,Product-068,1,1,49.78,8.05,0.1617,49.78
2025-11-10,2025,2025-11,Kids,Apex Value,Product-044,1,2,55.49,7.26,0.1309,55.49
2025-07-07,2025,2025-07,Kitchen,Apex Prime,Product-049,1,1,35.6,5.56,0.1561,35.6
2025-11-17,2025,2025-11,Fitness,Apex Prime,Product-080,1,1,33.61,4.09,0.1216,33.61
2025-12-02,2025,2025-12,Beauty,Apex Outdoor,Product-029,1,1,8.0,1.15,0.1442,8.0
2025-12-04,2025,2025-12,Electronics,Apex Essentials,Product-012,1,1,60.28,10.32,0.1712,60.28
2025-10-02,2025,2025-10,Fitness,Apex Value,Product-007,1,1,39.11,5.01,0.1282,39.11
2025-12-05,2025,2025-12,Home,Apex Prime,Product-006,1,1,23.06,3.64,0.1577,23.06
2025-09-20,2025,2025-09,Electronics,Apex Value,Product-043,1,1,44.51,6.69,0.1502,44.51
2025-11-05,2025,2025-11,Kitchen,Apex Essentials,Product-062,1,1,35.25,4.12,0.1168,35.25
2025-09-10,2025,2025-09,Electronics,Apex Essentials,Product-043,1,1,53.76,5.88,0.1093,53.76
2025-10-06,2025,2025-10,Fitness,Apex Outdoor,Product-069,1,1,54.89,7.5,0.1366,54.89
2025-07-19,2025,2025-07,Home,Apex Essentials,Product-045,1,1,34.24,4.67,0.1363,34.24
2025-12-04,2025,2025-12,Kitchen,Apex Outdoor,Product-010,1,1,16.51,2.41,0.1461,16.51
2025-10-18,2025,2025-10,Beauty,Apex Value,Product-075,1,1,16.29,1.87,0.1151,16.29
2025-09-24,2025,2025-09,Kitchen,Apex Essentials,Product-049,1,1,37.72,4.7,0.1246,37.72
2025-07-03,2025,2025-07,Fitness,Apex Outdoor,Product-043,1,1,46.42,5.64,0.1215,46.42
2025-12-09,2025,2025-12,Kitchen,Apex Outdoor,Product-077,1,1,18.69,2.57,0.1374,18.69
2025-10-19,2025,2025-10,Electronics,Apex Value,Product-036,1,1,51.32,7.86,0.1532,51.32
2025-10-12,2025,2025-10,Fitness,Apex Outdoor,Product-049,1,2,114.98,12.26,0.1066,114.98
2025-08-10,2025,2025-08,Home,Apex Outdoor,Product-063,1,1,40.51,5.13,0.1266,40.51
2025-11-30,2025,2025-11,Beauty,Apex Essentials,Product-035,1,1,26.0,3.43,0.132,26.0
2025-08-18,2025,2025-08,Fitness,Apex Essentials,Product-005,1,3,92.32,14.35,0.1554,92.32
2025-09-02,2025,2025-09,Home,Apex Prime,Product-025,1,1,37.9,4.48,0.1181,37.9
2025-12-17,2025,2025-12,Kitchen,Apex Value,Product-063,1,2,46.53,6.45,0.1387,46.53
2025-09-29,2025,2025-09,Electronics,Apex Outdoor,Product-059,1,1,60.03,7.71,0.1285,60.03
2025-12-16,2025,2025-12,Home,Apex Value,Product-002,1,1,31.46,3.97,0.1263,31.46
2025-12-17,2025,2025-12,Electronics,Apex Value,Product-055,1,2,119.87,14.37,0.1199,119.87
2025-07-17,2025,2025-07,Fitness,Apex Essentials,Product-024,1,1,46.28,7.8,0.1685,46.28
2025-11-27,2025,2025-11,Kids,Apex Prime,Product-032,1,1,8.0,0.97,0.1215,8.0
2025-12-24,2025,2025-12,Fitness,Apex Outdoor,Product-057,1,2,101.0,10.98,0.1087,101.0
2025-07-24,2025,2025-07,Fitness,Apex Outdoor,Product-007,1,1,37.94,6.76,0.1782,37.94
2025-10-28,2025,2025-10,Kids,Apex Essentials,Product-021,1,1,8.0,0.83,0.1036,8.0
2025-08-12,2025,2025-08,Kitchen,Apex Essentials,Product-020,1,1,35.77,4.2,0.1174,35.77
2025-11-24,2025,2025-11,Home,Apex Essentials,Product-076,1,1,43.84,6.94,0.1582,43.84
2025-11-07,2025,2025-11,Kids,Apex Essentials,Product-041,1,1,32.0,4.74,0.1481,32.0
2025-07-07,2025,2025-07,Home,Apex Value,Product-056,1,1,57.88,9.71,0.1677,57.88
2025-12-31,2025,2025-12,Beauty,Apex Prime,Product-005,1,2,29.08,3.32,0.1141,29.08
2025-10-10,2025,2025-10,Fitness,Apex Essentials,Product-073,1,1,62.01,9.67,0.156,62.01
2025-07-03,2025,2025-07,Home,Apex Prime,Product-025,1,1,25.93,4.57,0.1762,25.93
2025-07-17,2025,2025-07,Home,Apex Outdoor,Product-024,1,2,43.74,7.46,0.1705,43.74
2025-11-06,2025,2025-11,Fitness,Apex Outdoor,Product-021,1,1,64.75,8.9,0.1375,64.75
2025-10-03,2025,2025-10,Fitness,Apex Essentials,Product-033,1,1,41.15,7.05,0.1713,41.15
2025-07-24,2025,2025-07,Home,Apex Value,Product-030,1,1,40.39,5.9,0.146,40.39
2025-12-06,2025,2025-12,Fitness,Apex Prime,Product-024,1,1,57.06,9.97,0.1748,57.06
2025-09-17,2025,2025-09,Home,Apex Outdoor,Product-071,1,2,38.28,4.82,0.1258,38.28
2025-07-14,2025,2025-07,Kids,Apex Essentials,Product-058,1,1,27.55,4.0,0.1453,27.55
2025-11-10,2025,2025-11,Home,Apex Value,Product-055,1,1,34.27,4.37,0.1275,34.27
2025-12-06,2025,2025-12,Beauty,Apex Essentials,Product-019,1,1,38.5,5.42,0.1409,38.5
2025-10-24,2025,2025-10,Kitchen,Apex Essentials,Product-077,1,1,24.69,3.49,0.1414,24.69
2025-08-06,2025,2025-08,Kids,Apex Value,Product-076,1,2,68.14,11.0,0.1615,68.14
2025-10-10,2025,2025-10,Home,Apex Outdoor,Product-074,1,1,30.64,4.69,0.153,30.64
2025-07-06,2025,2025-07,Kids,Apex Outdoor,Product-061,1,1,13.52,1.91,0.141,13.52
2025-12-23,2025,2025-12,Beauty,Apex Value,Product-001,1,2,59.68,6.92,0.1159,59.68
2025-12-21,2025,2025-12,Kitchen,Apex Value,Product-006,1,1,38.24,6.01,0.1572,38.24
2025-07-16,2025,2025-07,Kids,Apex Value,Product-038,1,1,18.15,3.18,0.1751,18.15
2025-10-04,2025,2025-10,Fitness,Apex Essentials,Product-034,1,1,36.72,6.36,0.1731,36.72
2025-10-05,2025,2025-10,Kitchen,Apex Value,Product-049,1,2,38.03,4.06,0.1068,38.03
2025-07-28,2025,2025-07,Home,Apex Outdoor,Product-036,1,1,31.75,4.8,0.1511,31.75
2025-07-13,2025,2025-07,Fitness,Apex Value,Product-013,1,1,40.53,4.54,0.1121,40.53
2025-12-11,2025,2025-12,Home,Apex Prime,Product-032,1,1,26.49,3.71,0.1399,26.49
2025-09-09,2025,2025-09,Electronics,Apex Value,Product-021,1,1,69.19,9.7,0.1402,69.19
2025-07-09,2025,2025-07,Home,Apex Prime,Product-042,1,2,49.54,6.06,0.1223,49.54
2025-08-24,2025,2025-08,Home,Apex Essentials,Product-063,1,1,45.46,7.43,0.1634,45.46
2025-12-11,2025,2025-12,Electronics,Apex Outdoor,Product-025,1,1,80.37,10.13,0.1261,80.37
2025-10-21,2025,2025-10,Fitness,Apex Prime,Product-064,1,1,39.88,4.37,0.1097,39.88
2025-08-23,2025,2025-08,Kitchen,Apex Outdoor,Product-049,1,1,13.14,1.34,0.1021,13.14
2025-12-30,2025,2025-12,Kids,Apex Outdoor,Product-064,1,3,72.08,7.28,0.101,72.08
2025-11-27,2025,2025-11,Electronics,Apex Prime,Product-078,1,2,120.58,18.5,0.1534,120.58
2025-12-01,2025,2025-12,Fitness,Apex Value,Product-027,1,1,35.55,4.65,0.1308,35.55
2025-12-31,2025,2025-12,Kitchen,Apex Prime,Product-069,1,1,18.56,2.9,0.1564,18.56
2025-09-05,2025,2025-09,Electronics,Apex Value,Product-038,1,1,58.45,6.2,0.1061,58.45
2025-08-27,2025,2025-08,Home,Apex Essentials,Product-054,1,1,46.6,7.98,0.1712,46.6
2025-09-24,2025,2025-09,Beauty,Apex Outdoor,Product-036,1,1,17.37,1.95,0.1123,17.37
2025-11-04,2025,2025-11,Kitchen,Apex Prime,Product-022,1,1,34.74,6.12,0.1763,34.74
2025-07-23,2025,2025-07,Electronics,Apex Value,Product-038,1,1,78.57,12.96,0.165,78.57
2025-10-28,2025,2025-10,Kitchen,Apex Outdoor,Product-053,1,1,20.13,2.21,0.11,20.13
2025-09-16,2025,2025-09,Kitchen,Apex Value,Product-011,1,1,35.12,4.49,0.1279,35.12
2025-12-13,2025,2025-12,Beauty,Apex Prime,Product-005,1,1,23.43,3.92,0.1674,23.43
2025-07-10,2025,2025-07,Kitchen,Apex Essentials,Product-041,1,1,22.05,3.54,0.1607,22.05
2025-09-01,2025,2025-09,Kitchen,Apex Essentials,Product-003,1,1,21.84,2.38,0.1089,21.84
2025-10-07,2025,2025-10,Kitchen,Apex Essentials,Product-006,1,1,37.03,5.06,0.1367,37.03
2025-11-10,2025,2025-11,Home,Apex Essentials,Product-058,1,1,37.52,4.09,0.109,37.52
2025-11-05,2025,2025-11,Kitchen,Apex Outdoor,Product-053,1,1,26.13,4.36,0.1667,26.13
2025-12-22,2025,2025-12,Electronics,Apex Value,Product-072,1,1,65.39,11.74,0.1796,65.39
2025-11-20,2025,2025-11,Electronics,Apex Outdoor,Product-074,1,1,51.88,6.84,0.1319,51.88
2025-11-03,2025,2025-11,Home,Apex Prime,Product-059,1,1,28.78,4.56,0.1585,28.78
2025-10-18,2025,2025-10,Electronics,Apex Value,Product-042,1,1,44.5,7.19,0.1615,44.5
2025-09-06,2025,2025-09,Fitness,Apex Prime,Product-003,1,1,33.41,5.71,0.171,33.41
2025-12-09,2025,2025-12,Kitchen,Apex Essentials,Product-055,1,1,24.34,2.5,0.1028,24.34
2025-10-14,2025,2025-10,Beauty,Apex Essentials,Product-005,1,1,29.28,3.08,0.1053,29.28
2025-12-13,2025,2025-12,Kids,Apex Prime,Product-053,1,1,11.27,2.01,0.1785,11.27
2025-11-08,2025,2025-11,Electronics,Apex Essentials,Product-007,1,1,61.47,10.28,0.1672,61.47
2025-07-28,2025,2025-07,Home,Apex Value,Product-068,1,1,18.18,2.59,0.1423,18.18
2025-12-31,2025,2025-12,Home,Apex Outdoor,Product-002,1,1,24.62,4.22,0.1714,24.62
2025-09-25,2025,2025-09,Fitness,Apex Outdoor,Product-025,1,2,116.52,16.87,0.1448,116.52
2025-09-11,2025,2025-09,Kitchen,Apex Prime,Product-016,1,1,13.87,1.48,0.1069,13.87
2025-10-17,2025,2025-10,Kids,Apex Value,Product-012,1,1,8.0,0.83,0.1036,8.0
2025-11-23,2025,2025-11,Beauty,Apex Essentials,Product-013,1,1,40.73,4.84,0.1188,40.73
2025-12-25,2025,2025-12,Beauty,Apex Value,Product-072,1,1,24.72,3.66,0.1481,24.72
2025-08-23,2025,2025-08,Beauty,Apex Essentials,Product-002,1,1,19.47,2.77,0.1422,19.47
2025-07-08,2025,2025-07,Beauty,Apex Prime,Product-039,1,1,23.01,2.89,0.1258,23.01
2025-12-26,2025,2025-12,Kids,Apex Prime,Product-013,1,1,8.0,1.09,0.1366,8.0
2025-09-20,2025,2025-09,Kitchen,Apex Prime,Product-052,1,1,29.52,4.38,0.1484,29.52
2025-09-30,2025,2025-09,Electronics,Apex Outdoor,Product-070,1,2,109.63,14.72,0.1343,109.63
2025-11-15,2025,2025-11,Home,Apex Outdoor,Product-042,1,1,27.24,2.99,0.1099,27.24
2025-09-20,2025,2025-09,Kitchen,Apex Essentials,Product-072,1,1,37.47,5.31,0.1416,37.47
2025-12-11,2025,2025-12,Beauty,Apex Prime,Product-040,1,2,62.91,10.0,0.159,62.91
2025-07-13,2025,2025-07,Kids,Apex Prime,Product-026,1,1,8.0,1.34,0.167,8.0
2025-12-30,2025,2025-12,Kids,Apex Essentials,Product-008,1,1,8.0,0.81,0.1012,8.0
2025-09-22,2025,2025-09,Home,Apex Outdoor,Product-021,1,2,84.22,12.51,0.1485,84.22
2025-08-13,2025,2025-08,Kids,Apex Outdoor,Product-070,1,1,16.47,2.39,0.1451,16.47
2025-10-11,2025,2025-10,Home,Apex Essentials,Product-044,1,1,52.16,8.01,0.1535,52.16
2025-07-05,2025,2025-07,Home,Apex Value,Product-013,1,1,33.44,3.82,0.1142,33.44
2025-09-10,2025,2025-09,Home,Apex Outdoor,Product-078,1,1,39.26,5.76,0.1466,39.26
2025-11-03,2025,2025-11,Beauty,Apex Essentials,Product-037,1,1,35.75,4.66,0.1304,35.75
2025-08-23,2025,2025-08,Home,Apex Outdoor,Product-057,1,1,32.91,4.29,0.1305,32.91
2025-07-21,2025,2025-07,Kids,Apex Essentials,Product-061,1,1,15.91,2.17,0.1364,15.91
2025-11-27,2025,2025-11,Kids,Apex Essentials,Product-059,1,1,8.6,1.44,0.1672,8.6
2025-07-06,2025,2025-07,Fitness,Apex Outdoor,Product-010,1,1,41.23,6.72,0.1629,41.23
2025-07-29,2025,2025-07,Home,Apex Value,Product-072,1,2,60.98,9.12,0.1495,60.98
2025-09-02,2025,2025-09,Fitness,Apex Value,Product-011,1,2,105.7,17.1,0.1618,105.7
2025-07-02,2025,2025-07,Beauty,Apex Value,Product-012,1,1,17.27,1.9,0.1098,17.27
2025-09-18,2025,2025-09,Electronics,Apex Prime,Product-020,1,2,128.21,21.36,0.1666,128.21
2025-11-27,2025,2025-11,Electronics,Apex Essentials,Product-010,1,1,75.36,12.4,0.1646,75.36
2025-10-21,2025,2025-10,Kitchen,Apex Essentials,Product-031,1,1,15.9,2.75,0.1731,15.9
2025-10-24,2025,2025-10,Home,Apex Outdoor,Product-051,1,1,31.26,4.82,0.1543,31.26
2025-12-05,2025,2025-12,Home,Apex Value,Product-068,1,1,55.17,5.72,0.1036,55.17
2025-07-14,2025,2025-07,Home,Apex Outdoor,Product-015,1,1,19.6,2.64,0.1348,19.6
2025-12-08,2025,2025-12,Beauty,Apex Essentials,Product-046,1,2,27.91,4.67,0.1672,27.91
2025-10-27,2025,2025-10,Home,Apex Prime,Product-029,1,1,30.63,4.94,0.1612,30.63
2025-08-21,2025,2025-08,Fitness,Apex Value,Product-020,1,1,46.29,6.57,0.1419,46.29
2025-12-03,2025,2025-12,Kitchen,Apex Prime,Product-076,1,1,39.76,7.14,0.1795,39.76
2025-10-07,2025,2025-10,Electronics,Apex Prime,Product-053,1,1,60.5,9.65,0.1595,60.5
2025-09-08,2025,2025-09,Kitchen,Apex Outdoor,Product-044,1,1,20.57,2.1,0.1023,20.57
2025-12-26,2025,2025-12,Home,Apex Value,Product-047,1,1,26.7,3.13,0.1174,26.7
2025-08-29,2025,2025-08,Home,Apex Essentials,Product-072,1,2,86.16,14.69,0.1705,86.16
2025-08-30,2025,2025-08,Kitchen,Apex Value,Product-007,1,1,18.09,2.83,0.1565,18.09
2025-10-24,2025,2025-10,Electronics,Apex Value,Product-008,1,3,184.31,18.97,0.1029,184.31
2025-07-15,2025,2025-07,Kitchen,Apex Outdoor,Product-004,1,1,21.44,3.68,0.1716,21.44
2025-08-28,2025,2025-08,Electronics,Apex Prime,Product-035,1,1,56.85,9.86,0.1734,56.85
2025-11-16,2025,2025-11,Beauty,Apex Value,Product-019,1,1,24.91,4.07,0.1634,24.91
2025-10-24,2025,2025-10,Fitness,Apex Value,Product-044,1,2,126.26,17.82,0.1411,126.26
2025-11-17,2025,2025-11,Electronics,Apex Outdoor,Product-037,1,1,38.17,4.97,0.1302,38.17
2025-09-23,2025,2025-09,Home,Apex Prime,Product-037,1,1,47.98,6.7,0.1396,47.98
2025-10-22,2025,2025-10,Kitchen,Apex Essentials,Product-026,1,1,17.59,3.02,0.1716,17.59
2025-09-22,2025,2025-09,Home,Apex Value,Product-057,1,1,25.89,2.78,0.1073,25.89
2025-12-28,2025,2025-12,Electronics,Apex Outdoor,Product-079,1,1,57.9,8.94,0.1544,57.9
2025-07-06,2025,2025-07,Home,Apex Outdoor,Product-043,1,1,37.24,5.46,0.1467,37.24
2025-07-03,2025,2025-07,Fitness,Apex Prime,Product-075,1,1,30.76,4.16,0.1352,30.76
2025-07-14,2025,2025-07,Electronics,Apex Prime,Product-028,1,1,75.77,12.56,0.1657,75.77
2025-09-24,2025,2025-09,Kids,Apex Essentials,Product-018,1,1,10.31,1.43,0.1385,10.31
2025-07-29,2025,2025-07,Fitness,Apex Prime,Product-037,1,1,34.21,4.0,0.1168,34.21
2025-07-14,2025,2025-07,Beauty,Apex Prime,Product-056,1,1,51.56,8.86,0.1719,51.56
2025-11-28,2025,2025-11,Electronics,Apex Prime,Product-078,1,1,57.7,5.83,0.101,57.7
2025-10-06,2025,2025-10,Home,Apex Essentials,Product-039,1,2,70.5,11.75,0.1667,70.5
2025-07-19,2025,2025-07,Home,Apex Prime,Product-023,1,1,24.23,3.74,0.1542,24.23
2025-12-07,2025,2025-12,Fitness,Apex Value,Product-006,1,1,56.49,7.73,0.1369,56.49
2025-11-05,2025,2025-11,Electronics,Apex Outdoor,Product-049,1,1,56.16,5.94,0.1057,56.16
2025-09-18,2025,2025-09,Kids,Apex Prime,Product-007,1,1,25.89,2.77,0.1071,25.89
2025-11-18,2025,2025-11,Beauty,Apex Prime,Product-007,1,2,45.23,5.64,0.1246,45.23
2025-07-17,2025,2025-07,Electronics,Apex Value,Product-054,1,1,68.03,10.95,0.161,68.03
2025-12-26,2025,2025-12,Electronics,Apex Outdoor,Product-018,1,1,68.04,9.65,0.1418,68.04
2025-11-01,2025,2025-11,Beauty,Apex Value,Product-077,1,1,21.59,3.18,0.1473,21.59
2025-10-13,2025,2025-10,Home,Apex Value,Product-001,1,1,26.67,3.63,0.1362,26.67
2025-11-24,2025,2025-11,Home,Apex Prime,Product-051,1,1,23.43,3.36,0.1433,23.43
2025-08-06,2025,2025-08,Kids,Apex Outdoor,Product-060,1,1,40.92,5.77,0.1409,40.92
2025-07-18,2025,2025-07,Fitness,Apex Value,Product-071,1,1,51.72,6.41,0.124,51.72
2025-11-06,2025,2025-11,Kitchen,Apex Value,Product-003,1,2,79.61,11.58,0.1454,79.61
2025-08-08,2025,2025-08,Electronics,Apex Prime,Product-036,1,1,61.71,9.98,0.1617,61.71
2025-08-03,2025,2025-08,Electronics,Apex Essentials,Product-063,1,1,53.72,8.31,0.1546,53.72
2025-10-18,2025,2025-10,Kitchen,Apex Outdoor,Product-052,1,1,39.05,5.05,0.1293,39.05
2025-07-23,2025,2025-07,Kitchen,Apex Outdoor,Product-062,1,1,41.09,6.88,0.1675,41.09
2025-11-22,2025,2025-11,Fitness,Apex Value,Product-013,1,1,38.01,4.47,0.1177,38.01
2025-12-05,2025,2025-12,Beauty,Apex Essentials,Product-013,1,1,34.05,4.55,0.1337,34.05
2025-10-19,2025,2025-10,Fitness,Apex Prime,Product-018,1,1,26.45,4.11,0.1553,26.45
2025-09-11,2025,2025-09,Home,Apex Outdoor,Product-051,1,1,37.5,5.34,0.1425,37.5
2025-12-01,2025,2025-12,Kids,Apex Prime,Product-024,1,1,8.0,0.84,0.1044,8.0
2025-10-30,2025,2025-10,Beauty,Apex Essentials,Product-059,1,1,34.33,3.85,0.1121,34.33
2025-09-22,2025,2025-09,Home,Apex Prime,Product-020,1,1,34.58,3.46,0.1001,34.58
2025-11-26,2025,2025-11,Kitchen,Apex Essentials,Product-033,1,2,64.86,6.53,0.1007,64.86
2025-11-13,2025,2025-11,Kitchen,Apex Essentials,Product-047,1,1,46.39,7.62,0.1643,46.39
2025-07-19,2025,2025-07,Home,Apex Essentials,Product-037,1,1,49.66,7.39,0.1488,49.66
2025-10-22,2025,2025-10,Beauty,Apex Value,Product-058,1,2,76.21,9.31,0.1221,76.21
2025-09-21,2025,2025-09,Home,Apex Essentials,Product-011,1,1,37.27,4.99,0.134,37.27
2025-07-03,2025,2025-07,Fitness,Apex Value,Product-077,1,1,47.39,6.59,0.139,47.39
2025-08-23,2025,2025-08,Home,Apex Essentials,Product-079,1,1,30.36,3.88,0.1278,30.36
2025-12-20,2025,2025-12,Fitness,Apex Outdoor,Product-071,1,2,106.56,11.66,0.1094,106.56
2025-08-08,2025,2025-08,Home,Apex Value,Product-066,1,1,28.2,4.5,0.1594,28.2
